source,destination,risk,s_name,d_name,s_latt,s_long,d_latt,d_long,s_country,d_country
1165,4281,9.12744943887429e-05,Singapore,Eilat,1.2689,103.8331,29.55,34.95,SGP,ISR
1165,5214,8.897260390663367e-05,Singapore,Palua,1.2689,103.8331,8.3667,-62.7,SGP,VEN
1165,5724,8.847964700642434e-05,Singapore,Mobile,1.2689,103.8331,30.7053,-88.0464,SGP,USA
1165,7597,8.760368974934132e-05,Singapore,Long Beach,1.2689,103.8331,33.7664,-118.2108,SGP,USA
1165,5094,8.281352930722887e-05,Singapore,Tampa,1.2689,103.8331,27.9284,-82.4391,SGP,USA
1165,1387,7.924442962885109e-05,Singapore,Kisarazu,1.2689,103.8331,35.3631,139.8608,SGP,JPN
1165,1307,7.54861054195356e-05,Singapore,Sirri Is.,1.2689,103.8331,25.9,54.55,SGP,IRN
1165,4290,6.00493688242545e-05,Singapore,Tobata,1.2689,103.8331,33.9167,130.85,SGP,JPN
1165,6046,5.933417818517156e-05,Singapore,Abu Kir,1.2689,103.8331,31.3189,30.0625,SGP,EGY
1165,2307,5.8134468488107855e-05,Singapore,Onne,1.2689,103.8331,4.693,7.1575,SGP,NGA
1165,4146,5.6762518012728744e-05,Singapore,Diego Garcia,1.2689,103.8331,-7.2833,72.4167,SGP,IOT
1165,8117,5.622862872406014e-05,Singapore,Chaozhou,1.2689,103.8331,23.6167,117.1,SGP,CHN
1165,7866,5.399916472912535e-05,Singapore,Fuqing,1.2689,103.8331,25.7167,119.35,SGP,CHN
1165,2278,5.1193922036800835e-05,Singapore,Apia,1.2689,103.8331,-13.8184,-171.7556,SGP,WSM
1165,3618,5.0156180117449674e-05,Singapore,Sharjah,1.2689,103.8331,25.3667,55.3833,SGP,ARE
1165,2868,4.9198588423166975e-05,Singapore,Tanjung Pandan,1.2689,103.8331,-2.75,107.6333,SGP,IDN
1165,2159,4.859314567774051e-05,Singapore,Newcastle(AUS),1.2689,103.8331,-32.9053,151.7636,SGP,AUS
1165,2506,4.646156473196781e-05,Singapore,Bushire,1.2689,103.8331,28.9833,50.8333,SGP,IRN
1165,3102,4.6208593590099825e-05,Singapore,Majuro Atoll,1.2689,103.8331,7.0833,171.1333,SGP,MHL
1165,130,4.0772448539779404e-05,Singapore,Port Elizabeth,1.2689,103.8331,-33.9667,25.6333,SGP,ZAF
1165,8087,4.007148349938192e-05,Singapore,Kwinana,1.2689,103.8331,-32.2239,115.765,SGP,AUS
1165,1411,3.6064643132114634e-05,Singapore,Bunbury,1.2689,103.8331,-33.3358,115.6503,SGP,AUS
1165,147,3.5432502497840886e-05,Singapore,Batu Licin,1.2689,103.8331,-3.45,116,SGP,IDN
1165,5887,3.417330411965068e-05,Singapore,Sibolga,1.2689,103.8331,1.7333,98.7667,SGP,IDN
1165,811,3.3018223744551086e-05,Singapore,Kolkata,1.2689,103.8331,22.5833,88.35,SGP,IND
1165,1206,3.1693651220130504e-05,Singapore,Kiritimati,1.2689,103.8331,1.9833,-157.4667,SGP,KIR
1165,4523,2.8885214822394613e-05,Singapore,Matadi,1.2689,103.8331,-5.8167,13.45,SGP,COD
1165,2044,2.8398685081650864e-05,Singapore,Budge Budge,1.2689,103.8331,22.4833,88.1833,SGP,IND
1165,1314,2.6165994233378296e-05,Singapore,Shibushi,1.2689,103.8331,31.4667,131.1167,SGP,JPN
1165,8092,2.5888807705969823e-05,Singapore,Santa Cruz de Tenerife,1.2689,103.8331,28.4833,-16.2333,SGP,CNI
1165,6419,2.1265305955852288e-05,Singapore,Tanahgrogot,1.2689,103.8331,-1.8167,116.2167,SGP,IDN
1165,7836,1.9934107716562354e-05,Singapore,Paranam,1.2689,103.8331,5.6,-55.0833,SGP,SUR
1165,8612,1.948126513266232e-05,Singapore,Majishan,1.2689,103.8331,30.6767,122.4153,SGP,CHN
1165,8155,1.7588934946709362e-05,Singapore,Betio,1.2689,103.8331,1.35,172.9167,SGP,KIR
1165,107,1.6549207661108592e-05,Singapore,Sungei Gerong,1.2689,103.8331,-2.9833,104.85,SGP,IDN
1165,4173,1.2268718111002034e-05,Singapore,Botany Bay,1.2689,103.8331,-33.9653,151.2245,SGP,AUS
1165,5560,1.1059851241748861e-05,Singapore,Kuala Belait,1.2689,103.8331,4.5855,114.1839,SGP,BRN
1165,2121,1.068582947128426e-05,Singapore,Shimonoseki,1.2689,103.8331,33.9333,130.9333,SGP,JPN
1165,1046,9.857309831944591e-06,Singapore,Nueva Palmira,1.2689,103.8331,-33.8833,-58.4167,SGP,URY
1165,362,9.569139876485128e-06,Singapore,Nouadhibou,1.2689,103.8331,20.9,-17.05,SGP,MRT
1165,4043,8.641430498919445e-06,Singapore,Pohnpei,1.2689,103.8331,6.9833,158.2167,SGP,FSM
1165,3817,8.488568404217271e-06,Singapore,Ningbo,1.2689,103.8331,29.8667,121.55,SGP,CHN
1165,5523,7.860446783094492e-06,Singapore,Warri,1.2689,103.8331,5.5167,5.7333,SGP,NGA
1165,9581,6.5510598147253465e-06,Singapore,Navegantes,1.2689,103.8331,-26.8994,-48.6553,SGP,BRA
1165,4296,6.315538819222256e-06,Singapore,Whyalla,1.2689,103.8331,-33.0375,137.5869,SGP,AUS
1165,3523,5.772027064634268e-06,Singapore,Davant,1.2689,103.8331,29.6083,-89.8483,SGP,USA
1165,903,5.70945609256607e-06,Singapore,Port Sultan Qaboos,1.2689,103.8331,23.6333,58.5667,SGP,OMN
1165,5127,5.033876629818505e-06,Singapore,Samarinda,1.2689,103.8331,-0.5,117.15,SGP,IDN
1165,426,4.372086989048297e-06,Singapore,Damietta,1.2689,103.8331,31.3833,31.8,SGP,EGY
1165,3191,3.968031800996178e-06,Singapore,Iwakuni,1.2689,103.8331,34.1761,132.2383,SGP,JPN
1165,4647,3.540930650926404e-06,Singapore,Huelva,1.2689,103.8331,37.2667,-6.9167,SGP,ESP
1165,1391,3.1428000330855285e-06,Singapore,Point Central,1.2689,103.8331,20.8167,-17.0333,SGP,MRT
1165,1843,2.89372116642284e-06,Singapore,Mina Saud,1.2689,103.8331,28.7306,48.375,SGP,KWT
1165,2775,2.8611862534598853e-06,Singapore,Rio Grande(BRA),1.2689,103.8331,-32.1667,-52.0833,SGP,BRA
1165,3619,2.6650997657789192e-06,Singapore,Meraux,1.2689,103.8331,29.9267,-89.932,SGP,USA
1165,4231,2.6209906020759776e-06,Singapore,Toyohashi,1.2689,103.8331,34.7206,137.3147,SGP,JPN
1165,4625,2.475462282577439e-06,Singapore,Nouakchott,1.2689,103.8331,17.9939,-16.0214,SGP,MRT
1165,9247,2.205612304726893e-06,Singapore,Ningde,1.2689,103.8331,26.65,119.5167,SGP,CHN
1165,893,2.040942454803097e-06,Singapore,Wallaroo,1.2689,103.8331,-33.9295,137.6248,SGP,AUS
1165,913,2.0222497694755488e-06,Singapore,Esperance,1.2689,103.8331,-33.8736,121.8919,SGP,AUS
1165,502,1.968589435939248e-06,Singapore,Kawasaki,1.2689,103.8331,35.5,139.75,SGP,JPN
1165,1676,1.8793163907591657e-06,Singapore,Wenzhou,1.2689,103.8331,28.0111,120.675,SGP,CHN
1165,8210,1.8129693769666996e-06,Singapore,Kualatungkal,1.2689,103.8331,-0.8,103.45,SGP,IDN
1165,5172,1.6569295851797919e-06,Singapore,Sakai,1.2689,103.8331,34.4847,135.3897,SGP,JPN
1165,1872,1.3916057393419437e-06,Singapore,Yokkaichi,1.2689,103.8331,34.9644,136.6383,SGP,JPN
1165,1378,1.3800584356804671e-06,Singapore,Port Bonython,1.2689,103.8331,-32.9889,137.7673,SGP,AUS
1165,4264,1.379111070846916e-06,Singapore,Nemrut Bay,1.2689,103.8331,38.7594,26.917,SGP,TUR
1165,7606,1.2590381386448123e-06,Singapore,Tauranga,1.2689,103.8331,-37.65,176.1667,SGP,NZL
1165,6071,1.1734169158436168e-06,Singapore,Onsan,1.2689,103.8331,35.4458,129.3569,SGP,KOR
1165,4466,1.084037157653006e-06,Singapore,Wakamatsu,1.2689,103.8331,33.9167,130.8167,SGP,JPN
1165,1891,1.0043045610208398e-06,Singapore,Misurata,1.2689,103.8331,32.3667,15.2333,SGP,LBY
1165,1932,9.494484032387212e-07,Singapore,Thevenard,1.2689,103.8331,-32.1469,133.6466,SGP,AUS
1165,1474,9.195477024923834e-07,Singapore,Morgan City,1.2689,103.8331,29.7,-91.2167,SGP,USA
1165,5493,9.076497850817705e-07,Singapore,Osaka,1.2689,103.8331,34.6394,135.4173,SGP,JPN
1165,7702,8.821919151602523e-07,Singapore,Zhapu,1.2689,103.8331,30.5833,121.0833,SGP,CHN
1165,8991,8.588772196723448e-07,Singapore,Ngqura,1.2689,103.8331,-33.7833,25.6833,SGP,ZAF
1165,2088,8.082247203753268e-07,Singapore,Oita,1.2689,103.8331,33.2673,131.5111,SGP,JPN
1165,4352,7.701829043025333e-07,Singapore,Montevideo,1.2689,103.8331,-34.9,-56.2667,SGP,URY
1165,3110,7.264709166162164e-07,Singapore,Adelaide,1.2689,103.8331,-34.8503,138.567,SGP,AUS
1165,8220,7.123099552462828e-07,Singapore,Taicang,1.2689,103.8331,31.45,121.0833,SGP,CHN
1165,20,6.890315812244791e-07,Singapore,Omaezaki,1.2689,103.8331,34.6,138.2333,SGP,JPN
1165,9503,6.445381220364014e-07,Singapore,Caojing,1.2689,103.8331,30.7667,121.4,SGP,CHN
1165,5930,6.306335729123327e-07,Singapore,Larnaca,1.2689,103.8331,34.927,33.6389,SGP,CYP
1165,790,5.512472543311972e-07,Singapore,Mejillones,1.2689,103.8331,-23.1,-70.4667,SGP,CHL
1165,1425,5.421823902065291e-07,Singapore,Kakogawa,1.2689,103.8331,34.7,134.8333,SGP,JPN
1165,821,5.308581467798183e-07,Singapore,Piraeus,1.2689,103.8331,37.9408,23.643,SGP,GRC
1165,5891,5.299193691445008e-07,Singapore,Haifa,1.2689,103.8331,32.8175,35.0089,SGP,ISR
1165,2849,5.248411520790264e-07,Singapore,Sydney,1.2689,103.8331,-33.8575,151.2064,SGP,AUS
1165,5490,5.054288253015028e-07,Singapore,Walvis Bay,1.2689,103.8331,-22.9514,14.4977,SGP,NAM
1165,3381,4.960175468210452e-07,Singapore,New Orleans,1.2689,103.8331,29.9236,-90.0941,SGP,USA
1165,4152,4.956697769032762e-07,Singapore,Niihama,1.2689,103.8331,33.9619,133.2656,SGP,JPN
1165,5059,4.65544696581624e-07,Singapore,Jambi,1.2689,103.8331,-1.5833,103.6167,SGP,IDN
1165,5154,4.472404215128558e-07,Singapore,Tanabe,1.2689,103.8331,33.7167,135.35,SGP,JPN
1165,2688,4.4584913212462826e-07,Singapore,Beirut,1.2689,103.8331,33.9,35.5167,SGP,LBN
1165,4410,4.3680664147415464e-07,Singapore,Hakata,1.2689,103.8331,33.6156,130.4064,SGP,JPN
1165,2331,4.2935470835211715e-07,Singapore,Houston,1.2689,103.8331,29.75,-95.3333,SGP,USA
1165,4368,4.2925407965968444e-07,Singapore,Albany(AUS),1.2689,103.8331,-35.0278,117.8955,SGP,AUS
1165,1275,4.2511843965341036e-07,Singapore,Kanokawa,1.2689,103.8331,34.1667,132.4333,SGP,JPN
1165,1483,4.1228178746058423e-07,Singapore,Mizushima,1.2689,103.8331,34.4864,133.7325,SGP,JPN
1165,4554,4.101395539448336e-07,Singapore,Yawata,1.2689,103.8331,33.8667,130.8,SGP,JPN
1165,372,3.74089508948864e-07,Singapore,Nagasaki,1.2689,103.8331,32.7275,129.8405,SGP,JPN
1165,8075,3.4839949118537255e-07,Singapore,Jiaxing,1.2689,103.8331,30.85,120.8667,SGP,CHN
1165,8690,2.970088813357546e-07,Singapore,Sugozu,1.2689,103.8331,36.8377,35.89,SGP,TUR
1165,5132,2.860652527082182e-07,Singapore,Perama,1.2689,103.8331,37.9664,23.5723,SGP,GRC
1165,6272,2.783656747695049e-07,Singapore,Cape of Good Hope,1.2689,103.8331,-34.35,18.4667,SGP,ZAF
1165,1263,2.7696431431276516e-07,Singapore,Kagoshima,1.2689,103.8331,31.5833,130.5667,SGP,JPN
1165,1070,2.769069658247775e-07,Singapore,Ube,1.2689,103.8331,33.9514,131.2464,SGP,JPN
1165,3489,2.666757258951336e-07,Singapore,Wakayama,1.2689,103.8331,34.2,135.1333,SGP,JPN
1165,3456,2.590315729296244e-07,Singapore,Marsaxlokk,1.2689,103.8331,35.8164,14.5386,SGP,MLT
1165,1348,2.583014709716433e-07,Singapore,Matsuyama,1.2689,103.8331,33.8295,132.6964,SGP,JPN
1165,3832,2.1510514340327586e-07,Singapore,Nagoya,1.2689,103.8331,35.0344,136.8703,SGP,JPN
1165,5623,2.1085521840513137e-07,Singapore,Port Kembla,1.2689,103.8331,-34.465,150.8891,SGP,AUS
1165,4247,2.0874155457027708e-07,Singapore,Lisbon,1.2689,103.8331,38.7333,-9.1167,SGP,PRT
1165,1927,2.009473594082968e-07,Singapore,Moji,1.2689,103.8331,33.95,130.9667,SGP,JPN
1165,4743,1.998590547076331e-07,Singapore,San Lorenzo(ARG),1.2689,103.8331,-32.7325,-60.7303,SGP,ARG
1165,4547,1.7735002819773937e-07,Singapore,Talara,1.2689,103.8331,-4.5667,-81.2833,SGP,PER
1165,4783,1.751175466270744e-07,Singapore,Saiki,1.2689,103.8331,32.9667,131.9167,SGP,JPN
1165,4240,1.699448027051434e-07,Singapore,Kashima,1.2689,103.8331,35.9217,140.6773,SGP,JPN
1165,998,1.489650968141562e-07,Singapore,Karatsu,1.2689,103.8331,33.4667,129.9667,SGP,JPN
1165,634,1.4626679043487966e-07,Singapore,Tachibana,1.2689,103.8331,33.8833,134.7167,SGP,JPN
1165,2256,1.394567165501228e-07,Singapore,Mega,1.2689,103.8331,34.7667,134.7,SGP,JPN
1165,4620,1.0867207056129903e-07,Singapore,Auckland,1.2689,103.8331,-36.8455,174.7811,SGP,NZL
1165,2842,9.040493988804739e-08,Singapore,Yokohama,1.2689,103.8331,35.4386,139.6636,SGP,JPN
1165,2415,8.268524901358661e-08,Singapore,Kinuura,1.2689,103.8331,34.8698,136.9389,SGP,JPN
1165,2617,7.978315541116204e-08,Singapore,Rosario,1.2689,103.8331,-32.9553,-60.635,SGP,ARG
1165,5708,7.577128251759603e-08,Singapore,Chiba,1.2689,103.8331,35.5803,140.1275,SGP,JPN
1165,577,7.251754273996864e-08,Singapore,Arroyo Seco,1.2689,103.8331,-33.1292,-60.5178,SGP,ARG
1165,4319,6.785151499262605e-08,Singapore,Yatsushiro,1.2689,103.8331,32.5167,130.5333,SGP,JPN
1165,4019,6.074460785784307e-08,Singapore,Onahama,1.2689,103.8331,36.9333,140.9167,SGP,JPN
1165,3035,6.022274960539606e-08,Singapore,Mishima-Kawanoe,1.2689,103.8331,34.0167,133.5667,SGP,JPN
1165,3724,5.7280861012921435e-08,Singapore,Taranto,1.2689,103.8331,40.482,17.1894,SGP,ITA
1165,1182,5.386328656538785e-08,Singapore,Shanghai,1.2689,103.8331,31.25,121.5,SGP,CHN
1165,2151,4.523304317411792e-08,Singapore,Kobe,1.2689,103.8331,34.6886,135.2022,SGP,JPN
1165,4313,4.235232400486095e-08,Singapore,Sakaide,1.2689,103.8331,34.3245,133.8331,SGP,JPN
1165,376,4.226436963770305e-08,Singapore,Port Giles,1.2689,103.8331,-35.0225,137.7603,SGP,AUS
1165,731,4.067144354288083e-08,Singapore,Gibraltar,1.2689,103.8331,36.1361,-5.3542,SGP,GIB
1165,21,3.35095504150019e-08,Singapore,Bahia Blanca,1.2689,103.8331,-38.7761,-62.2869,SGP,ARG
1165,2215,3.3378533522539996e-08,Singapore,Okpo,1.2689,103.8331,34.8745,128.7039,SGP,KOR
1165,2110,2.9339064474878248e-08,Singapore,Kure,1.2689,103.8331,34.2408,132.5444,SGP,JPN
1165,1640,2.830196394583174e-08,Singapore,Yosu,1.2689,103.8331,34.7483,127.7461,SGP,KOR
1165,8914,2.7137271000089564e-08,Singapore,Fushiki-Toyama,1.2689,103.8331,36.7667,137.0833,SGP,JPN
1165,2815,2.3124751400032826e-08,Singapore,Gwangyang,1.2689,103.8331,34.9158,127.7206,SGP,KOR
1165,484,2.2805305511065342e-08,Singapore,Valletta,1.2689,103.8331,35.8947,14.5072,SGP,MLT
1165,1796,2.1020235377232874e-08,Singapore,San Nicolas(ARG),1.2689,103.8331,-33.3314,-60.2225,SGP,ARG
1165,593,1.7189297277279615e-08,Singapore,Shimizu,1.2689,103.8331,35.032,138.4964,SGP,JPN
1165,1159,1.685109332266284e-08,Singapore,Hososhima,1.2689,103.8331,32.45,131.6667,SGP,JPN
1165,5927,1.630354833702736e-08,Singapore,Kinoe,1.2689,103.8331,34.2167,132.9,SGP,JPN
1165,1557,1.4294777815017082e-08,Singapore,Hirohata,1.2689,103.8331,34.7667,134.6167,SGP,JPN
1165,5961,1.3150576910934359e-08,Singapore,Kanda,1.2689,103.8331,33.8,131,SGP,JPN
1165,1380,1.1770709839438847e-08,Singapore,Namikata,1.2689,103.8331,34.1167,132.9667,SGP,JPN
1165,5723,1.1042545809460226e-08,Singapore,Miike,1.2689,103.8331,33.0061,130.4164,SGP,JPN
1165,889,1.0833064435003743e-08,Singapore,Fos,1.2689,103.8331,43.435,4.9081,SGP,FRA
1165,2764,9.4890987517353e-09,Singapore,Saldanha Bay,1.2689,103.8331,-33.0003,18.0033,SGP,ZAF
1165,4437,9.280553587748068e-09,Singapore,Kudamatsu,1.2689,103.8331,34.0089,131.8544,SGP,JPN
1165,5146,9.009081092304824e-09,Singapore,Ulsan,1.2689,103.8331,35.505,129.3841,SGP,KOR
1165,3415,7.70659739818702e-09,Singapore,Lianyungang,1.2689,103.8331,34.7333,119.45,SGP,CHN
1165,4977,6.072351426081806e-09,Singapore,Los Angeles,1.2689,103.8331,33.7519,-118.2789,SGP,USA
1165,1385,4.739895542620823e-09,Singapore,Minamata,1.2689,103.8331,32.2167,130.3333,SGP,JPN
1165,5775,4.170698011112552e-09,Singapore,Pohang,1.2689,103.8331,36.0064,129.41,SGP,KOR
1165,9343,3.988898511998811e-09,Singapore,Dafeng,1.2689,103.8331,33.2,120.4167,SGP,CHN
1165,3283,3.85413945217884e-09,Singapore,Lanshan,1.2689,103.8331,35.0833,119.35,SGP,CHN
1165,2994,3.785089628990184e-09,Singapore,Tokuyama,1.2689,103.8331,34,131.8,SGP,JPN
1165,2508,3.700720570280282e-09,Singapore,Donghae,1.2689,103.8331,37.5136,129.1203,SGP,KOR
1165,5828,3.393096828102933e-09,Singapore,Xingang,1.2689,103.8331,38.9833,117.75,SGP,CHN
1165,4023,2.949976608199226e-09,Singapore,Ferrol,1.2689,103.8331,43.482,-8.2372,SGP,ESP
1165,3083,2.803994939703796e-09,Singapore,Fukuyama,1.2689,103.8331,34.4561,133.4369,SGP,JPN
1165,925,2.689523114218856e-09,Singapore,Saganoseki,1.2689,103.8331,33.2497,131.8631,SGP,JPN
1165,5295,2.656963679719071e-09,Singapore,Busan,1.2689,103.8331,35.1173,129.0444,SGP,KOR
1165,6015,2.645901116796845e-09,Singapore,Tongyong,1.2689,103.8331,34.8333,128.4167,SGP,KOR
1165,8842,2.6295054248852934e-09,Singapore,Huanghua,1.2689,103.8331,38.3667,117.3333,SGP,CHN
1165,1926,2.4952386955811567e-09,Singapore,Yura,1.2689,103.8331,33.95,135.1,SGP,JPN
1165,6484,2.492359040126311e-09,Singapore,Jiangyin,1.2689,103.8331,31.9167,120.25,SGP,CHN
1165,1139,2.4015660652282937e-09,Singapore,Hiroshima,1.2689,103.8331,34.3603,132.435,SGP,JPN
1165,1781,2.0794503416235047e-09,Singapore,Cape Town,1.2689,103.8331,-33.9167,18.4333,SGP,ZAF
1165,5485,1.8316444543198563e-09,Singapore,Nantong,1.2689,103.8331,32.01,120.8153,SGP,CHN
1165,2337,1.6515934125421824e-09,Singapore,Gisborne,1.2689,103.8331,-38.6833,178.0333,SGP,NZL
1165,3099,1.5247885236717777e-09,Singapore,Niigata,1.2689,103.8331,37.9347,139.0759,SGP,JPN
1165,2581,1.4477692133703952e-09,Singapore,Istanbul,1.2689,103.8331,41.0039,28.9597,SGP,TUR
1165,6069,1.3479736478047114e-09,Singapore,Zhenjiang,1.2689,103.8331,32.2167,119.4072,SGP,CHN
1165,8928,1.157855170613444e-09,Singapore,Chongming,1.2689,103.8331,31.622,121.3908,SGP,CHN
1165,4167,1.1360492425204439e-09,Singapore,Portland(AUS),1.2689,103.8331,-38.3506,141.6058,SGP,AUS
1165,8219,1.1356832887835452e-09,Singapore,Qianwan,1.2689,103.8331,35.9833,120.1833,SGP,CHN
1165,7706,1.092460729510676e-09,Singapore,Changshu,1.2689,103.8331,31.7619,120.9589,SGP,CHN
1165,774,1.0678322530811263e-09,Singapore,Zhangjiagang,1.2689,103.8331,31.9664,120.3969,SGP,CHN
1165,7584,1.0422165638776572e-09,Singapore,Rizhao,1.2689,103.8331,35.3795,119.5439,SGP,CHN
1165,2729,9.870512843916457e-10,Singapore,Buenos Aires,1.2689,103.8331,-34.5902,-58.3775,SGP,ARG
1165,9372,9.516508914945288e-10,Singapore,Nanhui,1.2689,103.8331,31.05,121.75,SGP,CHN
1165,2549,9.312697028032156e-10,Singapore,Qingdao,1.2689,103.8331,36.0897,120.325,SGP,CHN
1165,4806,8.490980597835397e-10,Singapore,Nanjing,1.2689,103.8331,32.05,118.7833,SGP,CHN
1165,3952,8.035587458349001e-10,Singapore,Zarate,1.2689,103.8331,-34.0911,-59.0206,SGP,ARG
1165,4007,7.688958085627049e-10,Singapore,Gamagori,1.2689,103.8331,34.8131,137.2111,SGP,JPN
1165,7583,7.175570035314662e-10,Singapore,Jingjiang,1.2689,103.8331,32.0167,120.3,SGP,CHN
1165,3401,6.796118895619753e-10,Singapore,Hastings(AUS),1.2689,103.8331,-38.2952,145.2131,SGP,AUS
1165,5550,5.602218238381766e-10,Singapore,Hamada,1.2689,103.8331,34.8833,132.0333,SGP,JPN
1165,5802,4.977942838338548e-10,Singapore,Tokyo,1.2689,103.8331,35.6369,139.7919,SGP,JPN
1165,1383,4.3365471066675724e-10,Singapore,La Paloma,1.2689,103.8331,-34.6533,-54.1464,SGP,URY
1165,9382,4.2878611521577936e-10,Singapore,Taixing,1.2689,103.8331,32.15,120,SGP,CHN
1165,1600,4.106655345649837e-10,Singapore,Melbourne,1.2689,103.8331,-37.8311,144.9178,SGP,AUS
1165,9597,4.038625399193828e-10,Singapore,Huangdao,1.2689,103.8331,36.0273,120.2161,SGP,CHN
1165,8330,3.5703970304104437e-10,Singapore,Dongying,1.2689,103.8331,38.0681,118.9092,SGP,CHN
1165,4181,3.54666395208095e-10,Singapore,Yokosuka,1.2689,103.8331,35.2855,139.6734,SGP,JPN
1165,3624,3.469233304458053e-10,Singapore,Napier,1.2689,103.8331,-39.4833,176.9167,SGP,NZL
1165,7979,3.2279550629287637e-10,Singapore,Stockton,1.2689,103.8331,37.95,-121.3167,SGP,USA
1165,448,3.1761948299865545e-10,Singapore,Whangarei,1.2689,103.8331,-35.7333,174.35,SGP,NZL
1165,8106,3.1463590113027933e-10,Singapore,Higashi-Harima,1.2689,103.8331,34.7158,134.8625,SGP,JPN
1165,7581,2.8283253584558493e-10,Singapore,Yangzhou,1.2689,103.8331,32.3667,119.3667,SGP,CHN
1165,4777,2.63813151016881e-10,Singapore,Richmond(CA USA),1.2689,103.8331,37.9167,-122.3833,SGP,USA
1165,4851,2.488101547296808e-10,Singapore,Ceuta,1.2689,103.8331,35.8916,-5.3203,SGP,ESP
1165,5347,2.466862551626161e-10,Singapore,Necochea,1.2689,103.8331,-38.5753,-58.7214,SGP,ARG
1165,5322,2.371812613478349e-10,Singapore,Geelong,1.2689,103.8331,-38.1033,144.365,SGP,AUS
1165,8761,2.313585667713447e-10,Singapore,Boryoung,1.2689,103.8331,35.3333,126.4667,SGP,KOR
1165,5521,2.0213553676302947e-10,Singapore,Genoa,1.2689,103.8331,44.4167,8.9167,SGP,ITA
1165,854,1.9850026842156643e-10,Singapore,Baltimore,1.2689,103.8331,39.282,-76.6142,SGP,USA
1165,7705,1.9505940790662324e-10,Singapore,Tangshan,1.2689,103.8331,39.2167,119.0167,SGP,CHN
1165,8099,1.6100459365540854e-10,Singapore,Gaogang,1.2689,103.8331,32.1167,119.8667,SGP,CHN
1165,3422,1.487075055628322e-10,Singapore,Aviles,1.2689,103.8331,43.5852,-5.9281,SGP,ESP
1165,1750,1.3119187019115934e-10,Singapore,Wuhu,1.2689,103.8331,31.3333,118.3667,SGP,CHN
1165,3361,1.2627602700332582e-10,Singapore,Tianjin,1.2689,103.8331,39.1,117.1667,SGP,CHN
1165,8363,1.1999869525927046e-10,Singapore,Taizhou,1.2689,103.8331,32.4167,119.4167,SGP,CHN
1165,5586,1.1980549644659022e-10,Singapore,Mokpo,1.2689,103.8331,34.7828,126.3847,SGP,KOR
1165,5419,1.177165900500039e-10,Singapore,Yizheng,1.2689,103.8331,32.2,119.2,SGP,CHN
1165,4404,8.163543007475609e-11,Singapore,Gunsan,1.2689,103.8331,35.9753,126.6264,SGP,KOR
1165,5605,7.95455977590064e-11,Singapore,San Francisco,1.2689,103.8331,37.8,-122.4167,SGP,USA
1165,2101,6.115359518943509e-11,Singapore,Barcelona,1.2689,103.8331,41.35,2.1667,SGP,ESP
1165,1534,5.2715943032907375e-11,Singapore,New Plymouth,1.2689,103.8331,-39.0667,174.0833,SGP,NZL
1165,193,4.690444673176257e-11,Singapore,Puerto Madryn,1.2689,103.8331,-42.7386,-65.0472,SGP,ARG
1165,2241,4.683041620151065e-11,Singapore,Poti,1.2689,103.8331,42.1519,41.6578,SGP,GEO
1165,808,3.774887039287698e-11,Singapore,Naoetsu,1.2689,103.8331,37.1833,138.25,SGP,JPN
1165,3106,3.3858535912361405e-11,Singapore,Trieste,1.2689,103.8331,45.65,13.8,SGP,ITA
1165,1137,2.554199787822339e-11,Singapore,Samchonpo,1.2689,103.8331,34.9331,128.0536,SGP,KOR
1165,2302,2.5159230767542514e-11,Singapore,Longkou,1.2689,103.8331,37.6608,120.3178,SGP,CHN
1165,722,2.4037016169557445e-11,Singapore,Pyeongtaek,1.2689,103.8331,36.9969,126.7914,SGP,KOR
1165,3521,2.1516183797563133e-11,Singapore,La Spezia,1.2689,103.8331,44.1086,9.8306,SGP,ITA
1165,2833,1.5665687062358065e-11,Singapore,Valparaiso,1.2689,103.8331,-33.0167,-71.6333,SGP,CHL
1165,7605,1.3111652616788465e-11,Singapore,Bell Bay,1.2689,103.8331,-41.1333,146.8667,SGP,AUS
1165,8102,1.0970030543546512e-11,Singapore,Crockett,1.2689,103.8331,38.0667,-122.2333,SGP,USA
1165,8125,1.064181939913219e-11,Singapore,Rodeo,1.2689,103.8331,38.0333,-122.25,SGP,USA
1165,8639,8.261358234788649e-12,Singapore,Laizhou,1.2689,103.8331,37.3908,119.9553,SGP,CHN
1165,1254,7.32617248981711e-12,Singapore,Lyttelton,1.2689,103.8331,-43.6064,172.7281,SGP,NZL
1165,5794,5.68211686967354e-12,Singapore,Burnie,1.2689,103.8331,-41.0575,145.905,SGP,AUS
1165,7870,5.389416827553252e-12,Singapore,Taean,1.2689,103.8331,36.9078,126.2366,SGP,KOR
1165,2856,5.2998146679900725e-12,Singapore,Cove Point,1.2689,103.8331,38.3833,-76.3833,SGP,USA
1165,8839,4.312702217289179e-12,Singapore,Sendai-Shiogama,1.2689,103.8331,38.2866,141.0267,SGP,JPN
1165,2839,3.807182257854724e-12,Singapore,Hitachi,1.2689,103.8331,36.4833,140.6333,SGP,JPN
1165,837,3.418161127436463e-12,Singapore,Nakanoseki,1.2689,103.8331,34,131.5667,SGP,JPN
1165,3182,3.150545700395642e-12,Singapore,Ramallo,1.2689,103.8331,-33.4972,-60.0108,SGP,ARG
1165,1500,2.390483793375531e-12,Singapore,Port Latta,1.2689,103.8331,-40.8536,145.3872,SGP,AUS
